#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#;;;;;;;;;;;;;x
#Sectarianism;;;;;;;;;;;;;x
EVTDESCtraditionallore.52;In presence of a great assembly of the realm’s important men and women, we performed the ritual. [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] was in charge, but I am not sure [Root.job_spiritual.GetSheHe] gave me the feeling of being as committed as expected from a loyal counsellor devoted to [Root.job_spiritual.GetHerHis] Lord's cause.\n\nAs a matter of facts, the power of [Root.Religion.GetRandomGodName] failed to manifest itself to us.\n[Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] had warned me beforehand that “if nothing happens, it does not mean that nothing happened”. This analysis is somehow puzzling, but indeed the gathering of so many for the sake of the realm is a good omen in itself, even without any supernatural power coming to us. I shall make good use of this opportunity.;;;;;;;;;;;;x
EVTOPTAtraditionallore.52;Strengthen my authority;;;;;;;;;;;;x
EVTOPTBtraditionallore.52;Strengthen my piety;;;;;;;;;;;;x
EVTOPTCtraditionallore.52;Look into [Root.Religion.GetScriptureName] for answers on what actually happened.;;;;;;;;;;;;x
EVTNAMEtraditionallore.53;Nothing happened.;;;;;;;;;;;;x
EVTDESCtraditionallore.53;In presence of a great assembly of the realm’s important men and women, we performed the ritual. [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] was in charge, but I feel that [Root.job_spiritual.GetSheHe] performed the rites in a somehow mechanical," almost soulless fashion. Some in the assembly muttered that even the [Root.GetLordSpiritualName] [Root.job_spiritual.GetHerHis]self does not actually believe in such "superstitious crap" but simply obeyed [Root.job_spiritual.GetHerHis] Lord in organizing the ritual.\n\nAs a matter of facts", the power of [Root.Religion.GetRandomGodName] failed to manifest itself to us.\n[Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] had warned me beforehand that “if nothing happens, it does not mean that nothing happened”. This analysis is somehow puzzling, but indeed the gathering of so many for the sake of the realm is a good omen in itself, even without any supernatural power coming to us. I shall make good use of this opportunity.;;;;;;;;;;;;x
EVTOPTAtraditionallore.53;Strengthen my authority;;;;;;;;;;;;x
EVTOPTBtraditionallore.53;Strengthen my piety;;;;;;;;;;;;x
EVTOPTCtraditionallore.53;Look into [Root.Religion.GetScriptureName] for answers on what actually happened.;;;;;;;;;;;;x
EVTNAMEtraditionallore.6;A great success!.;;;;;;;;;;;;x
EVTDESCtraditionallore.6;In presence of a great assembly of the realm’s important men and women, we performed the ritual, as prescribed by our [Root.GetLordSpiritualName].\nThe ritual was long, impressive and majestic. Something to be remembered. Eventually, [Root.job_spiritual.GetFullName] stared at me, sweating and exhausted, but with the proud look of a victorious warrior in his eyes… Through him, the power of [Root.Religion.GetRandomGodName] has clearly manifested itself to me! \n It is now up to me, ruler among mortals, to decide what to do with the divine power conferred to us today.;;;;;;;;;;;;x
EVTOPTAtraditionallore.6;Unite the realm.;;;;;;;;;;;;x
traditionallore_unity;Effect of lore ritual – Realm unity;;;;;;;;;;;;x
EVTOPTBtraditionallore.6;Accept divine mandate to expand our realm.;;;;;;;;;;;;x
tooltip_traditionallore_totalwar;May use §YTotal War§! casus belli.;;;;;;;;;;;;x
traditionallore_totalwar;Effect of lore ritual – Expand the realm;;;;;;;;;;;;x
EVTOPTCtraditionallore.6;Enlighten the realm.;;;;;;;;;;;;x
traditionallore_technology;Effect of lore ritual – Enlighten the realm;;;;;;;;;;;;x
EVTOPTDtraditionallore.6;Develop the realm;;;;;;;;;;;;x
traditionallore_development;Effect of lore ritual – Develop the realm;;;;;;;;;;;;x
reinvented_lore;Unearthed lore’s aura;;;;;;;;;;;;x
reinvented_lore_authority;Religion strenthened by recently unearthed lore;;;;;;;;;;;;x
opinion_lore_support;Supported my quest;;;;;;;;;;;;x
opinion_lore_nosupport;Denied support for my quest;;;;;;;;;;;;x
### EDUCATE POPULATION JOB ACTION ###;;;;;;;;;;;;;x
action_rel_educate;Educate population;;;;;;;;;;;;;x
action_rel_educate_desc;Task your [GetLordSpiritualName] to teach the Truth to local folks.;;;;;;;;;;;;;x
EVTNAME20080;Provincial Population Educated;;;;;;;;;;;;x
EVTDESC20080;After engaging local folks and showing them the inconsistencies of their ways, I educated them in the wonders laid out in [Root.Religion.GetScriptureName]. They now show more respect to [Root.Religion.GetRandomGodName].;;;;;;;;;;;;x
EVTOPTA20080;The [Root.Religion.GetScriptureName] is truly the source of all knowledge.;;;;;;;;;;;;x
EVTTOOLTIP200801;Provincial Population Educated;;;;;;;;;;;;x
tooltip_200801;Provincial Population Educated;;;;;;;;;;;;x
EVTNAME200801;Provincial Population Educated;;;;;;;;;;;;x
EVTDESC200801;After engaging local folks and showing them the inconsistencies of their ways, [Root.GetLordSpiritualName] [Root.job_marshal.GetTitledFirstName] educated them in the wonders laid out in [Root.Religion.GetScriptureName]. They now show more respect to [Root.Religion.GetRandomGodName] and to my own rule.;;;;;;;;;;;;x
EVTOPTA200801;The [Root.Religion.GetScriptureName] is truly the source of all knowledge.;;;;;;;;;;;;x
educated_population_authority;Recently educated local folks to the Truth.;;;;;;;;;;;;x
educated_population;Educated provincial population.;;;;;;;;;;;;x
#Popular Power Module - Decisions;;;;;;;;;;;;;x
populist_decision.30;Impose Demagogic Guidance;;;;;;;;;;;;;x
populist_decision.30_desc;Control of the people means power. Levarageing my remarkable charisma, intrigue skills and authority, I can play with the people's minds and souls to impose demagogic guidance. By mobilizing the people directly, I will exercise a tighter control over my vassals and centralize my realm.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
populist_decision.40;Impose Demagogic Cult of Personality;;;;;;;;;;;;;x
populist_decision.40_desc;Control of the masses means power. Levarageing my legendary charisma, intrigue skills and authority, I can play with the people's minds and souls to impose a demagogic cult of my personality. By mobilizing the masses directly, I will exercise a fearful control over my vassals, centralize my realm and mobilize the masses for liberation wars against infidel neighbours.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
#Clerical Power Module - Decisions;;;;;;;;;;;;;x
clerical_decision.30;Impose Mystic Guidance;;;;;;;;;;;;;x
clerical_decision.30_desc;Control of people's souls means power. Levarageing my remarkable charisma, spiritual aura and authority, I can influence and rely on the clergy to impose mystic guidance. By mobilizing the people through the well-organized clergy, I will exercise a tighter control over my vassals and mobilize the realm's resources through religious holdings.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
clerical_decision.40;Impose Demagogic Cult of Personality;;;;;;;;;;;;;x
clerical_decision.40_desc;Control of people's souls means power. Levarageing my legendary charisma, spiritual aura and authority, I can dominate and manipulate the clergy to impose to impose a mystic cult of my personality. By mobilizing the masses through the well-organized clergy, I will exercise a fearful control over my vassals and turn every religious holding into a powerful base for my power.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
#Statist Power Module - Decisions;;;;;;;;;;;;;x
statist_decision.30;Impose State Domination;;;;;;;;;;;;;x
statist_decision.30_desc;Control of the State means power. Levarageing my remarkable charisma, intrigue skills and authority, I can summon divine right to impose State domination in my favor. By mobilizing the State apparatus, I will exercise a tighter control over my vassals and centralize my realm.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
statist_decision.40;Impose Absolute Control;;;;;;;;;;;;;x
statist_decision.40_desc;Control of the State means power. Levarageing my legendary charisma, intrigue skills and authority, I can summon divine status to impose absolut control. By mobilizing the State apparatus, I will exercise a fearful control over my vassals and centralize my realm.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
#Traditional Power Module - Decisions;;;;;;;;;;;;;x
traditional_decision.30;Adopt a flexible approach to traditions.;;;;;;;;;;;;;x
traditional_decision.30_desc;Traditions rule over my realm’s and my people’s everyday life. Thanks to my high piety and deep knowledge of [GetScriptureName], I can adopt a more flexible approach to traditions, fitting more closely my political agenda.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
traditional_decision.40;Open the way to re-inventing traditions.;;;;;;;;;;;;;x
traditional_decision.40_desc;Traditions rule over my realm’s everyday life. Thanks to my very high piety and impressive knowledge of [GetScriptureName], I can dare to re-intepret traditions, re-inventing them according to my political requirements.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
use.lore;Summon unearthed lore’s power;;;;;;;;;;;;x
use.lore_desc;The discovery of forgotten lore grants me an influential spiritual aura. However, I may also use summon this power at any time to try to get decisive support directly from [GetRandomGodName]. My religious advisor [GetLordSpiritualName] should be trustworthy, pious and learned to ensure success in this endeavor.;;;;;;;;;;;;x
#Scholarly Power Module - Decisions;;;;;;;;;;;;;x
scholarly_decision.30;Steer knowledge.;;;;;;;;;;;;;x
scholarly_decision.30_desc;Theological and intellectual debates constitute an integral part of realm’s political life. Thanks to my high piety, strong authority and erudition of [GetScriptureName], I can steer them in a way fitting more closely my political agenda.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
scholarly_decision.40;Control knowledge;;;;;;;;;;;;;x
scholarly_decision.40_desc;Theological and intellectual debates constitute an integral part of realm’s political life. Thanks to my very high piety, impressive authority and deep erudition of [GetScriptureName], I can control them according to my political requirements.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
scholarly_claim;Claim the World!;;;;;;;;;;;;;x
scholarly_claim_desc;This character is either exceptionally brilliant or unsane - or, more probably, both at the same time - and sees it as a holy task to cleanse the world and salvage it in the name of [Root.Religion.GetRandomGodName].\n\n Will obtain Claimed the World modifier, with the following impact:\n§Y*§! access to §YTotal War§! casus belli\n§Y*§! §Y+5§! monthly prestige;;;;;;;;;;;;;x
scholarly_totalwar;Claimed the World;;;;;;;;;;;;;x
scholarly_totalwar_desc;This character is either exceptionally brilliant or unsane - or, more probably, both at the same time - and decided to cleanse the world and salvage it in the name of [Root.Religion.GetRandomGodName].\n§Y*§! access to §YTotal War§! casus belli\n;;;;;;;;;;;;;x
#Martial Power Module - Decisions;;;;;;;;;;;;;x
martial_decision.30;Tighten control on the army.;;;;;;;;;;;;;x
martial_decision.30_desc;I am a great warlord, thanks to my spiritual aura and martial skills. I shall impose my authority over the army.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
martial_decision.40;Control knowledge;;;;;;;;;;;;;x
martial_decision.40_desc;I am an exceptional warlord, blessed with remarkable spiritual aura and martial skills. I shall impose absolute authority over the army.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
#Messianic Power Module - Decisions;;;;;;;;;;;;;x
messianic_decision.30;Strengthen Messianic Leadership.;;;;;;;;;;;;;x
messianic_decision.30_desc;I am a great warlord, thanks to my spiritual aura and martial skills. I shall impose my authority over the army.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
messianic_decision.40;Control knowledge;;;;;;;;;;;;;x
messianic_decision.40_desc;I am an exceptional warlord, blessed with remarkable spiritual aura and martial skills. I shall impose absolute authority over the army.;FRENCH;GERMAN;SPANISH;;;;;;;;;;x
### MESSIANIC - SAVIOR MODULE ###;;;;;;;;;;;;;x
become_savior;Become the Savior;;;;;;;;;;;;;x
become_savior_desc;There is no doubt left that I am the one [Root.Religion.GetRandomGodName] chose to cleanse the world. My realm's believers already follow my messianic leadership with fanaticism. I may proclaim myself the Savior long announced in [Root.Religion.GetScriptureName].;;;;;;;;;;;;;x
nick_the_savior;the Savior;;;;;;;;;;;;;x
tooltip_become_savior_effect1;May instate a §YMessianic§! government.;;;;;;;;;;;;;x
EVTDESCmessianic_laws.5;[Root.Religion.GetRandomGodName] rules over my life. I, [Root.GetHerHis] shadow on Earth, shall lead the faithful in our struggle against [Root.Religion.GetRandomEvilGodName].;;;;;;;;;;;;;x
EVTOPTAmessianic_laws.5;Those who do not follow me are our enemies.;;;;;;;;;;;;;x
tooltip_setup_messianic_government;Instate a Messianic government.;;;;;;;;;;;;;x
EVTOPTBmessianic_laws.5;All the conditions are not right yet.;;;;;;;;;;;;;x
messianic_revolution;Impose my Messianic government.;;;;;;;;;;;;;x
messianic_revolution_desc;The time of political compromises and petty squabbles is over. [Root.Religion.GetRandomGodName] rules over my life and I, [Root.GetHerHis] shadow on Earth, shall lead the faithful in our struggle against [Root.Religion.GetRandomEvilGodName].;;;;;;;;;;;;;x
messianic_restoration;End the messianic revolution.;;;;;;;;;;;;;x
messianic_restoration_desc;Absolute messianic leadership over my realm cannot be sustained anymore. Political realism commands that I stop this madness now.;;;;;;;;;;;;;x
EVTDESCmessianic_laws.6;Fellow believers do not regnize me as the Savior, shadow of [Root.Religion.GetRandomGodName]. My clergy points out that [Root.Religion.GetScriptureName] do not seem to describe me when mentioning a Savior. Maybe more importantly, my vassals grow tired of what they see as a tyrannical rule.;;;;;;;;;;;;;x
EVTOPTAmessianic_laws.6;I shall prove them wrong!;;;;;;;;;;;;;x
EVTOPTBmessianic_laws.6;Time to end this madness.;;;;;;;;;;;;;x
messianic_savior;Messianic Savior;;;;;;;;;;;;;x
messianic_savior_desc;This character is recognized as the true Savior by believers of the same religion.;;;;;;;;;;;;;x
#;;;;;;;;;;;;;x
#Morale Authority Modifiers;;;;;;;;;;;;;x
selinMADoctrLocal;Local Variation of a Mainstream Doctrine;;;;;;;;;;;;;x
selinMADoctrHeret;Heretical Doctrine;;;;;;;;;;;;;x
selinMACivArch;Archaic Civilization;;;;;;;;;;;;;x
selinMACivBarb;Barbarian Civilization;;;;;;;;;;;;;x
selinMACivBudh;Buddhist Civilization;;;;;;;;;;;;;x
selinMACivGnos;Gnostic Civilization;;;;;;;;;;;;;x
selinMACivGrrm;Graeco-Roman Civilization;;;;;;;;;;;;;x
selinMACivIslm;Islamic Civilization;;;;;;;;;;;;;x
selinMACivStep;Steppe Civilization;;;;;;;;;;;;;x
selinMAAscArch;Archaic Ascendant;;;;;;;;;;;;;x
selinMAAscBarb;Barbarian Ascendant;;;;;;;;;;;;;x
selinMAAscBudh;Buddhist Ascendant;;;;;;;;;;;;;x
selinMAAscGnos;Gnostic Ascendant;;;;;;;;;;;;;x
selinMAAscGrrm;Graeco-Roman Ascendant;;;;;;;;;;;;;x
selinMAAscIslm;Islamic Ascendant;;;;;;;;;;;;;x
selinMAAscStep;Steppe Ascendant;;;;;;;;;;;;;x
selinMASoulStat;Statist Soul;;;;;;;;;;;;;x
selinMASoulPopu;Populist Soul;;;;;;;;;;;;;x
selinMASoulMesi;Messianic Soul;;;;;;;;;;;;;x
selinMASoulCler;Clerical Soul;;;;;;;;;;;;;x
selinMABotF;Bastion of the Faith Mentality;;;;;;;;;;;;;x
#;;;;;;;;;;;;;x
PREPARE_INVASION_INTERACTION_TITLE;Prepare Invasion;Planifiez une invasion;Invasion vorbereiten;;Preparar Invasión;;;;;;;;;x
PREPARE_INVASION_INTERACTION_DESC;Prepare to invade an independent ruler;Vous préparer à envahir un souverain indépendant;Bereitet eine Invasion gegen einen unabhängigen Herrscher vor;;Preparar para invadir a un gobernante independiente;;;;;;;;;x
PREPARE_INVASION_INTERACTION_LONG_DESC;Particularly powerful pirates can, once in their lifetime, prepare invasions before they declare war. During the next two years, many adventurers and opportunists may flock to your banner, especially against a powerful target. However, if you fail to launch your attack in two years' time, you will lose face.;Les prestigieux païens nordiques pourront, une fois dans leur vie, planifier une invasion avant de déclarer la guerre. Au cours des deux prochaines années, plusieurs aventuriers et opportunistes pourront se ranger sous votre étendard, en particulier contre une cible puissante. Cependant, si vous n’arrivez pas à amorcer votre attaque dans les deux ans, vous perdrez la face.;Angesehene nordische Heiden können einmal in ihrem Leben Invasionen vorbereiten, bevor sie einen Krieg erklären. In den nachfolgenden zwei Jahren können sich viele Abenteurer und Opportunisten Eurem Banner anschließen, inbesondere wenn das Ziel mächtig ist. Wenn Ihr allerdings nicht im Zeitraum von zwei Jahren angreift, werdet Ihr Euer Gesicht verlieren.;;Los Prestigiosos Paganos Nórdicos pueden, una vez en su vida, preparar invasiones antes de declarar la guerra. Durante los siguientes dos años, muchos aventureros y oportunistas pueden acudir a tu bandera, en especial frente a un objetivo poderoso. Sin embargo, si no lanzas tu ataque en el plazo de dos años, perderás dignidad.;;;;;;;;;x
PREPARE_INVASION_INTERACTION_ACCEPT_SETUP;Invasion Prepared;Invasion planifiée;Invasion vorbereitet;;Invasión Preparada;;;;;;;;;x
PREPARE_INVASION_INTERACTION_ACCEPT_LOG;§Y[Actor.GetTitledName]§! is preparing to invade §Y[Recipient.GetTitledName]§!;§Y[Actor.GetTitledName]§! se prépare à envahir §Y[Recipient.GetTitledName]§!;§Y[Actor.GetTitledName]§! bereitet eine Invasion gegen §Y[Recipient.GetTitledName]§! vor;;§Y[Actor.GetTitledName]§! se está preparando para invadir §Y[Recipient.GetTitledName]§!;;;;;;;;;x
PREPARE_INVASION_INTERACTION_OFFER;[Actor.GetTitledName] is preparing to invade you!;[Actor.GetTitledName] se prépare à vous envahir!;[Actor.GetTitledName] bereitet eine Invasion gegen Euch vor!;;¡[Actor.GetTitledName] se está preparando para invadirte!;;;;;;;;;x
PREPARE_INVASION_INTERACTION_LETTER;In the name of [Actor.Religion.GetRandomGodName], I declare my intention to invade your lands and save your people from your unjust yoke. Richly shall the ravens feast!\n\n[From.GetTitledName];Au nom du Père de tous, du Pendu, de l’Œil de flamme, je fais part de mes intentions d’envahir vos terres et s’assujettir votre peuple. Riche sera le festin des corbeaux!\n\n[From.GetTitledName];Im Namen des Allvaters, des Gehängten, des flammenden Auges, erkläre ich meine Absicht, in Euer Land einzumarschieren und Euer Volk zu unterwerfen. Mögen die Raben ein Festmahl haben!\n\n[From.GetTitledName];;En el nombre del Padre de Todos, el Colgado, el Ojo Llameante, declaro mi intención de invadir tus tierras y subyugar a tu pueblo. ¡Será un festín para los cuervos!\n\n[From.GetTitledName];;;;;;;;;x
PREPARE_INVASION_INTERACTION_0;As a leader following a religion with a §Ypopulist§! or §Ymessianic§! soul, you can declare your intention to invade §Y[Recipient.GetTitledName]§!. You have two years to declare war, during which many adventurers will flock to your banner.;En tant que païen nordique, vous pouvez déclarer votre intention d’envahir §Y[Recipient.GetTitledName]§!. Vous avez deux ans pour déclarer la guerre et beaucoup d’aventuriers se rangeront sous votre étendard pendant ce temps.;Als ein nordischer Heide könnt Ihr Eure Absicht erklären, in §Y[Recipient.GetTitledName]§! einzudringen. Ihr habt zwei Jahre Zeit, um Krieg zu erklären, während dieses Zeitraums werden sich viele Abenteurer Eurem Banner anschließen.;;Como Pagano Nórdico, puedes declarar tu intención de invadir §Y[Recipient.GetTitledName]§!. Tienes dos años para declarar la guerra, durante los cuales muchos aventureros acudirán a tu bandera.;;;;;;;;;x
#;;;;;;;;;;;;;x
#Miscellaneous;;;;;;;;;;;;;x
normal_ai;;;;;;;;;;;;;x
normal_player;;;;;;;;;;;;;x
temple_levy_size;;;;;;;;;;;;;x
city_levy_size;;;;;;;;;;;;;x
province_conversion;Recent Conversion;;;;;;;;;;;;;x
province_conversion_desc;This demographics of this province's religious composition have changed to such a degree that there is a new religious majority. It will take a full generation for the social fabric to reach a new balance.;;;;;;;;;;;;;x
vassal_opinion;Vassal Opinion;;;;;;;;;;;;;x
ai_ambition;AI Ambition;;;;;;;;;;;;;x
ai_zeal;AI Zeal;;;;;;;;;;;;;x
ai_honor;AI Honor;;;;;;;;;;;;;x
ai_greed;AI Greed;;;;;;;;;;;;;x
ai_rationality;AI Rationality;;;;;;;;;;;;;x
liege_opinion;Liege Opinion;;;;;;;;;;;;;x
dynasty_opinion;Dynasty Opinion;;;;;;;;;;;;;x
sex_appeal_opinion;Sex Appeal;;;;;;;;;;;;;x
spouse_opinion;Spouse Opinion;;;;;;;;;;;;;x
action_fabricate_claims_desc;Send your [GetChancellorName] to fabricate claims on landed titles held by local rulers. Highly skilled [GetChancellorName]s may even fabricate a claim on a duchy. Only with the Become King ambition is it possible to fabricate a claim on a kingdom.\n\n§YConditions:§!\nAccess to this action requires one of the following:\n§Y*§! State religion has a §YStatist§! or §YScholarly§! soul\n§Y*§! State religion has a §YTraditional§! soul and the §YWeight of Traditions§! spiritual power law is set to §YFlexible Traditions§! or §YReinvented Traditions§!\n§Y*§! The §YCrown Sovereignty on Hereditary Titles§! law is set to §YBalanced§! or §YAbsolute§!\n;;;;;;;;;;;;;x
tried_to_convert_me;Tried to convert me;;;;;;;;;;;;;x
#;;;;;;;;;;;;;x
CLERICAL_SOUL_TOOLTIP;Must be of a clerical soul religion\n;;;;;;;;;;;;;x
EVTDESC203.01;You know that I have decided long ago to dedicate my life to the worship of [From.Religion.GetRandomGodName] as [From.Religion.GetScriptureName] teach to us all. How could you imagine that I would now betray my [From.Religion.GetName] faith?;;;;;;;;;;;;;x
EVTDESC203.02;The [From.Religion.GetName] community has gone through formidable challenges in history, and yet our faith is still strong in our hearts. Worshipers of [From.Religion.GetRandomGodName] according to [From.Religion.GetScriptureNamefaith] consider apostasy as the most severe crime possible. You must understand that I cannot betray my faith.;;;;;;;;;;;;;x
